seq,time,bid_price,bid_size,ask_price,ask_size
586,2025-09-13 12:35:10,115715.99,9.10515,115716.0,3.10659
587,2025-09-13 12:35:10,115715.99,9.10515,115716.0,3.45141
588,2025-09-13 12:35:10,115715.99,9.10515,115716.0,3.83391
589,2025-09-13 12:35:10,115715.99,9.10515,115716.0,4.23839
590,2025-09-13 12:35:10,115715.99,9.10515,115716.0,4.23844
591,2025-09-13 12:35:10,115715.99,9.10515,115716.0,4.23839
592,2025-09-13 12:35:10,115715.99,9.10515,115716.0,4.23844
593,2025-09-13 12:35:10,115715.99,9.06185,115716.0,4.23844
594,2025-09-13 12:35:10,115715.99,9.06185,115716.0,4.31003
595,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31003
596,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31077
597,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31082
598,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31087
599,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31082
600,2025-09-13 12:35:10,115715.99,9.09258,115716.0,4.31082
601,2025-09-13 12:35:10,115715.99,9.09258,115716.0,4.31077
602,2025-09-13 12:35:10,115715.99,9.09258,115716.0,4.31072
603,2025-09-13 12:35:10,115715.99,9.09258,115716.0,4.31077
604,2025-09-13 12:35:10,115715.99,9.09263,115716.0,4.31077
605,2025-09-13 12:35:10,115715.99,9.09608,115716.0,4.31077
606,2025-09-13 12:35:10,115715.99,9.09953,115716.0,4.31077
607,2025-09-13 12:35:10,115715.99,9.09953,115716.0,4.31072
608,2025-09-13 12:35:10,115715.99,9.09953,115716.0,4.31067
609,2025-09-13 12:35:11,115715.99,9.09953,115716.0,4.31072
610,2025-09-13 12:35:11,115715.99,9.09953,115716.0,4.31067
611,2025-09-13 12:35:11,115715.99,9.09953,115716.0,4.31072
612,2025-09-13 12:35:11,115715.99,9.06875,115716.0,4.31072
613,2025-09-13 12:35:11,115715.99,9.06875,115716.0,4.96808
614,2025-09-13 12:35:11,115715.99,9.0653,115716.0,4.96808
615,2025-09-13 12:35:11,115715.99,9.06185,115716.0,4.96808
616,2025-09-13 12:35:11,115715.99,9.06185,115716.0,5.17408
617,2025-09-13 12:35:11,115715.99,9.06185,115716.0,5.17403
618,2025-09-13 12:35:11,115715.99,9.0618,115716.0,5.17403
619,2025-09-13 12:35:11,115715.99,9.0618,115716.0,5.17398
620,2025-09-13 12:35:11,115715.99,9.0618,115716.0,5.17403
621,2025-09-13 12:35:11,115715.99,9.09258,115716.0,5.17403
622,2025-09-13 12:35:11,115715.99,9.09603,115716.0,5.17403
623,2025-09-13 12:35:11,115715.99,9.09948,115716.0,5.17403
624,2025-09-13 12:35:11,115715.99,9.09948,115716.0,5.17408
625,2025-09-13 12:35:11,115715.99,9.09948,115716.0,5.17413
626,2025-09-13 12:35:11,115715.99,9.09948,115716.0,5.17408
627,2025-09-13 12:35:12,115715.99,9.09948,115716.0,5.12491
628,2025-09-13 12:35:12,115715.99,9.09643,115716.0,5.12491
629,2025-09-13 12:35:12,115715.99,9.10019,115716.0,5.12491
630,2025-09-13 12:35:12,115715.99,9.09975,115716.0,5.12491
631,2025-09-13 12:35:12,115715.99,9.10019,115716.0,5.12491
632,2025-09-13 12:35:12,115715.99,9.09919,115716.0,5.12491
633,2025-09-13 12:35:12,115715.99,9.09773,115716.0,5.12491
634,2025-09-13 12:35:12,115715.99,9.09773,115716.0,5.12507
635,2025-09-13 12:35:12,115715.99,9.09773,115716.0,5.12502
636,2025-09-13 12:35:13,115715.99,9.14095,115716.0,5.12502
637,2025-09-13 12:35:13,115715.99,9.14095,115716.0,5.12507
638,2025-09-13 12:35:13,115715.99,9.14095,115716.0,5.12502
639,2025-09-13 12:35:13,115715.99,9.14095,115716.0,5.12291
640,2025-09-13 12:35:13,115715.99,9.14095,115716.0,5.12504
641,2025-09-13 12:35:13,115715.99,9.14095,115716.0,4.9813
642,2025-09-13 12:35:13,115715.99,9.1409,115716.0,4.9813
643,2025-09-13 12:35:13,115715.99,9.1409,115716.0,4.98124
644,2025-09-13 12:35:13,115715.99,9.14083,115716.0,4.98124
645,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.93124
646,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.89054
647,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.89059
648,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.89034
649,2025-09-13 12:35:14,115715.99,9.14088,115716.0,4.89034
650,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.89034
651,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.89029
652,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.93946
653,2025-09-13 12:35:14,115715.99,9.14083,115716.0,4.98946
654,2025-09-13 12:35:15,115715.99,9.14083,115716.0,4.98951
655,2025-09-13 12:35:15,115715.99,9.14083,115716.0,4.98957
656,2025-09-13 12:35:15,115715.99,9.14083,115716.0,4.98945
657,2025-09-13 12:35:15,115715.99,9.14083,115716.0,4.9894
658,2025-09-13 12:35:15,115715.99,9.13657,115716.0,4.9894
659,2025-09-13 12:35:15,115715.99,9.13624,115716.0,4.9894
660,2025-09-13 12:35:15,115715.99,9.13658,115716.0,4.9894
661,2025-09-13 12:35:15,115715.99,9.13658,115716.0,4.98945
662,2025-09-13 12:35:15,115715.99,9.13658,115716.0,4.9895
663,2025-09-13 12:35:15,115715.99,9.13658,115716.0,4.98945
664,2025-09-13 12:35:16,115715.99,9.13658,115716.0,4.98935
665,2025-09-13 12:35:16,115715.99,9.13658,115716.0,4.9894
666,2025-09-13 12:35:16,115715.99,9.13658,115716.0,4.98935
667,2025-09-13 12:35:17,115715.99,9.13282,115716.0,4.98935
668,2025-09-13 12:35:17,115715.99,9.13632,115716.0,4.98935
669,2025-09-13 12:35:17,115715.99,9.13632,115716.0,4.98918
670,2025-09-13 12:35:17,115715.99,9.13632,115716.0,4.98923
671,2025-09-13 12:35:17,115715.99,9.13632,115716.0,4.98918
672,2025-09-13 12:35:17,115715.99,9.13546,115716.0,4.98918
673,2025-09-13 12:35:17,115715.99,9.13546,115716.0,4.60668
674,2025-09-13 12:35:17,115715.99,9.48113,115716.0,4.60668
675,2025-09-13 12:35:17,115715.99,9.48101,115716.0,4.60668
676,2025-09-13 12:35:17,115715.99,9.48101,115716.0,4.60455
677,2025-09-13 12:35:17,115715.99,9.48101,115716.0,4.60667
678,2025-09-13 12:35:18,115715.99,9.48101,115716.0,4.98917
679,2025-09-13 12:35:18,115715.99,9.48101,115716.0,4.94
680,2025-09-13 12:35:18,115715.99,9.48069,115716.0,4.94
681,2025-09-13 12:35:18,115715.99,9.48069,115716.0,4.5575
682,2025-09-13 12:35:18,115715.99,9.9992,115716.0,4.5575
683,2025-09-13 12:35:18,115715.99,9.99915,115716.0,4.5575
684,2025-09-13 12:35:18,115715.99,9.48064,115716.0,4.5575
685,2025-09-13 12:35:18,115715.99,9.48069,115716.0,4.5575
686,2025-09-13 12:35:18,115715.99,9.48074,115716.0,4.5575
687,2025-09-13 12:35:18,115715.99,9.48069,115716.0,4.5575
688,2025-09-13 12:35:18,115715.99,9.48074,115716.0,4.5575
689,2025-09-13 12:35:19,115715.99,9.48074,115716.0,4.94
690,2025-09-13 12:35:19,115715.99,9.48061,115716.0,4.94
691,2025-09-13 12:35:19,115715.99,9.48061,115716.0,4.93788
692,2025-09-13 12:35:19,115715.99,9.48061,115716.0,4.94001
693,2025-09-13 12:35:19,115715.99,9.48061,115716.0,4.93901
694,2025-09-13 12:35:19,115715.99,9.48056,115716.0,4.93901
695,2025-09-13 12:35:19,115715.99,9.48038,115716.0,4.93901
696,2025-09-13 12:35:19,115715.99,9.48058,115716.0,4.93901
697,2025-09-13 12:35:19,115715.99,9.48058,115716.0,4.93896
698,2025-09-13 12:35:19,115715.99,9.48058,115716.0,4.93901
699,2025-09-13 12:35:19,115715.99,9.13491,115716.0,4.93901
700,2025-09-13 12:35:19,115715.99,9.13491,115716.0,4.55651
701,2025-09-13 12:35:19,115715.99,9.13491,115716.0,4.50651
702,2025-09-13 12:35:19,115715.99,9.65342,115716.0,4.50651
703,2025-09-13 12:35:19,115715.99,9.65337,115716.0,4.50651
704,2025-09-13 12:35:20,115715.99,9.65337,115716.0,4.50656
705,2025-09-13 12:35:20,115715.99,9.65337,115716.0,4.4997
706,2025-09-13 12:35:20,115715.99,9.65303,115716.0,4.4997
707,2025-09-13 12:35:20,115715.99,9.13452,115716.0,4.4997
708,2025-09-13 12:35:20,115715.99,9.13457,115716.0,4.4997
709,2025-09-13 12:35:20,115715.99,9.13377,115716.0,4.4997
710,2025-09-13 12:35:20,115715.99,9.13377,115716.0,4.49965
711,2025-09-13 12:35:20,115715.99,9.13407,115716.0,4.49965
712,2025-09-13 12:35:20,115715.99,9.13407,115716.0,4.49959
713,2025-09-13 12:35:20,115715.99,9.13402,115716.0,4.49959
714,2025-09-13 12:35:21,115715.99,9.13402,115716.0,4.54876
715,2025-09-13 12:35:21,115715.99,9.13402,115716.0,4.59876
716,2025-09-13 12:35:21,115715.99,9.13316,115716.0,4.59876
717,2025-09-13 12:35:21,115715.99,9.13316,115716.0,4.59872
718,2025-09-13 12:35:21,115715.99,9.13316,115716.0,4.59878
719,2025-09-13 12:35:21,115715.99,9.13266,115716.0,4.59878
720,2025-09-13 12:35:21,115715.99,9.13236,115716.0,4.59878
721,2025-09-13 12:35:21,115715.99,9.13265,115716.0,4.59878
722,2025-09-13 12:35:22,115715.99,9.13265,115716.0,4.59825
723,2025-09-13 12:35:22,115715.99,9.13265,115716.0,4.59802
724,2025-09-13 12:35:22,115715.99,9.13265,115716.0,4.59589
725,2025-09-13 12:35:22,115715.99,9.13265,115716.0,4.59804
726,2025-09-13 12:35:22,115715.99,9.15728,115716.0,4.59804
727,2025-09-13 12:35:22,115715.99,9.15728,115716.0,4.98054
728,2025-09-13 12:35:22,115715.99,9.15728,115716.0,4.98059
729,2025-09-13 12:35:22,115715.99,9.15728,115716.0,4.98064
730,2025-09-13 12:35:22,115715.99,9.15711,115716.0,4.98064
731,2025-09-13 12:35:22,115715.99,9.15111,115716.0,4.98064
732,2025-09-13 12:35:23,115715.99,9.15111,115716.0,4.98019
733,2025-09-13 12:35:23,115715.99,9.15111,115716.0,4.98024
734,2025-09-13 12:35:23,115715.99,9.15111,115716.0,4.8365
735,2025-09-13 12:35:23,115715.99,9.15111,115716.0,4.454
736,2025-09-13 12:35:23,115715.99,9.15111,115716.0,5.2372
737,2025-09-13 12:35:23,115715.99,9.15111,115716.0,5.2603
738,2025-09-13 12:35:23,115715.99,9.15111,115716.0,5.2103
739,2025-09-13 12:35:23,115715.99,9.66962,115716.0,5.2103
740,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.2103
741,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.21025
742,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.2103
743,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.21016
744,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.21021
745,2025-09-13 12:35:23,115715.99,9.66957,115716.0,5.21026
746,2025-09-13 12:35:23,115715.99,9.15106,115716.0,5.21026
747,2025-09-13 12:35:23,115715.99,9.17416,115716.0,5.21026
748,2025-09-13 12:35:24,115715.99,9.17416,115716.0,5.21021
749,2025-09-13 12:35:24,115715.99,9.17421,115716.0,5.21021
750,2025-09-13 12:35:24,115715.99,9.17426,115716.0,5.21021
751,2025-09-13 12:35:24,115715.99,9.17426,115716.0,5.59271
752,2025-09-13 12:35:24,115715.99,9.17426,115716.0,5.58992
753,2025-09-13 12:35:24,115715.99,9.17426,115716.0,5.58987
754,2025-09-13 12:35:24,115715.99,9.17421,115716.0,5.58987
755,2025-09-13 12:35:24,115715.99,9.14343,115716.0,5.58987
756,2025-09-13 12:35:24,115715.99,9.1188,115716.0,5.58987
757,2025-09-13 12:35:24,115715.99,9.11535,115716.0,5.58987
758,2025-09-13 12:35:24,115715.99,9.1119,115716.0,5.58987
759,2025-09-13 12:35:24,115715.99,9.1119,115716.0,5.63987
760,2025-09-13 12:35:24,115715.99,9.11535,115716.0,5.63987
761,2025-09-13 12:35:24,115715.99,9.1188,115716.0,5.63987
762,2025-09-13 12:35:24,115715.99,9.14343,115716.0,5.63987
763,2025-09-13 12:35:24,115715.99,9.1188,115716.0,5.63987
764,2025-09-13 12:35:24,115715.99,9.11535,115716.0,5.63987
765,2025-09-13 12:35:24,115715.99,9.1119,115716.0,5.63987
766,2025-09-13 12:35:24,115715.99,9.13653,115716.0,5.63987
767,2025-09-13 12:35:24,115715.99,9.13998,115716.0,5.63987
768,2025-09-13 12:35:24,115715.99,9.14343,115716.0,5.63987
769,2025-09-13 12:35:24,115715.99,9.66194,115716.0,5.63987
770,2025-09-13 12:35:24,115715.99,9.66194,115716.0,5.63982
771,2025-09-13 12:35:24,115715.99,9.66189,115716.0,5.63982
772,2025-09-13 12:35:25,115715.99,9.14338,115716.0,5.63982
773,2025-09-13 12:35:25,115715.99,9.14343,115716.0,5.63982
774,2025-09-13 12:35:25,115715.99,9.14338,115716.0,5.63982
775,2025-09-13 12:35:25,115715.99,9.14338,115716.0,5.59065
776,2025-09-13 12:35:25,115715.99,9.14338,115716.0,5.59115
777,2025-09-13 12:35:25,115715.99,9.14318,115716.0,5.59115
778,2025-09-13 12:35:25,115715.99,9.14318,115716.0,5.5911
779,2025-09-13 12:35:25,115715.99,9.14318,115716.0,5.59115
780,2025-09-13 12:35:25,115715.99,9.14318,115716.0,5.58596
781,2025-09-13 12:35:25,115715.99,9.66169,115716.0,5.58596
782,2025-09-13 12:35:25,115715.99,9.65819,115716.0,5.58596
783,2025-09-13 12:35:25,115715.99,9.66155,115716.0,5.58596
784,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.58596
785,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.55333
786,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.55118
787,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.55329
788,2025-09-13 12:35:25,115715.99,8.94799,115716.0,5.55329
789,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.55329
790,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.63668
791,2025-09-13 12:35:25,115715.99,9.14309,115716.0,5.63668
792,2025-09-13 12:35:25,115715.99,9.14309,115716.0,5.44163
793,2025-09-13 12:35:25,115715.99,9.14309,115716.0,5.44158
794,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.44158
795,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.44153
796,2025-09-13 12:35:25,115715.99,9.66155,115716.0,5.44153
797,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.44153
798,2025-09-13 12:35:25,115715.99,9.14304,115716.0,5.44144
799,2025-09-13 12:35:26,115715.99,9.13448,115716.0,5.44144
800,2025-09-13 12:35:26,115715.99,9.13347,115716.0,5.44144
